Cause	Effect
EG10319	EG11977
EG10320	EG10391
EG10317	EG10391
EG10319	EG10391
EG10164	EG10391
EG10325	EG10391
EG10061	EG10391
EG10400	EG10391
EG10320	EG10392
EG10317	EG10392
EG10319	EG10392
EG10164	EG10392
EG10325	EG10392
EG10061	EG10392
EG10400	EG10392
EG10320	EG10393
EG10317	EG10393
EG10319	EG10393
EG10164	EG10393
EG10325	EG10393
EG10061	EG10393
EG10400	EG10393
EG10320	EG12081
EG10319	EG12081
EG10320	EG11156
EG10319	EG11156
EG10320	EG11155
EG10319	EG11155
G7072	EG11155
EG10320	EG11154
EG10319	EG11154
G7072	EG11154
EG10320	EG10825
EG10319	EG10825
EG10320	G7418
EG10319	G7418
EG10672	G6543
EG10125	G6543
G6444	G6543
EG11615	G6543
EG10338	G6543
EG12008	G6543
EG10440	G6543
EG10441	G6543
G6546	G6543
EG10164	G6543
G0-8880	G6543
G0-10592	G6543
G0-8867	G6543
G0-8863	G6543
G0-8899	G6543
G0-8882	G6543
G0-8868	G6543
EG12006	G6543
EG10457	G6543
G7571	G6543
EG10020	G6543
EG10821	G6543
EG10820	G6543
G6864	G6543
EG11356	G6543
EG10672	G6544
EG10125	G6544
G6444	G6544
EG11615	G6544
EG10338	G6544
EG12008	G6544
EG10440	G6544
EG10441	G6544
G6546	G6544
EG10164	G6544
G0-8880	G6544
G0-10592	G6544
G0-8867	G6544
G0-8863	G6544
G0-8899	G6544
G0-8882	G6544
G0-8868	G6544
EG12006	G6544
EG10457	G6544
G7571	G6544
EG10020	G6544
EG10821	G6544
EG10820	G6544
G6864	G6544
EG11356	G6544
EG10672	G6545
EG10125	G6545
G6444	G6545
EG11615	G6545
EG10338	G6545
EG12008	G6545
EG10440	G6545
EG10441	G6545
G6546	G6545
EG10164	G6545
G0-8880	G6545
G0-10592	G6545
G0-8867	G6545
G0-8863	G6545
G0-8899	G6545
G0-8882	G6545
G0-8868	G6545
EG12006	G6545
EG10457	G6545
G7571	G6545
EG10020	G6545
EG10821	G6545
EG10820	G6545
G6864	G6545
EG11356	G6545
EG10672	G6546
EG10125	G6546
G6444	G6546
EG11615	G6546
EG10338	G6546
EG12008	G6546
EG10440	G6546
EG10441	G6546
G6546	G6546
EG10164	G6546
G0-8880	G6546
G0-10592	G6546
G0-8867	G6546
G0-8863	G6546
G0-8899	G6546
G0-8882	G6546
G0-8868	G6546
EG12006	G6546
EG10457	G6546
G7571	G6546
EG10020	G6546
EG10821	G6546
EG10820	G6546
G6864	G6546
EG11356	G6546
G6546	G7039
EG10184	G7039
EG10457	G7039
EG10320	G7039
EG10319	G7039
G0-8867	G7039
EG10440	G7039
EG10441	G7039
G6745	G7039
G6165	G7039
EG11212	G7039
G6546	EG11356
EG10457	EG11356
EG10320	EG11356
EG10319	EG11356
EG10440	EG11356
EG10441	EG11356
G6745	EG11356
G6165	EG11356
EG11212	EG11356
G6546	EG11355
EG10457	EG11355
EG10320	EG11355
EG10319	EG11355
EG10440	EG11355
EG10441	EG11355
G6745	EG11355
G6165	EG11355
EG11212	EG11355
EG10547	EG11355
G6546	G6562
EG10320	G6562
EG10319	G6562
G6546	G369
EG10320	G369
EG10319	G369
G0-8882	G369
G0-8868	G369
G6546	EG11540
G7072	EG11540
G6546	EG12703
G6546	EG10657
G0-8867	EG10657
EG12386	EG10657
G6546	G6498
EG12386	G6498
G6546	EG11346
EG10320	EG11346
EG10319	EG11346
G6546	G379
EG10320	G379
EG10319	G379
EG11236	G379
G6546	G378
EG10320	G378
EG10319	G378
EG11236	G378
G6546	G377
EG10320	G377
EG10319	G377
EG11236	G377
G6546	EG11656
EG10320	EG11656
EG10319	EG11656
EG11236	EG11656
G6546	EG11654
EG10320	EG11654
EG10319	EG11654
EG11236	EG11654
G6546	EG11347
EG10320	EG11347
EG10319	EG11347
EG11236	EG11347
G6546	G7650
G6546	G7651
G7072	G7651
G6546	EG11256
EG10230	EG11256
G6737	EG11256
EG10547	EG11256
G7072	EG11256
G6546	EG11257
G6546	EG10695
EG10547	EG10695
G6546	G6543
EG10125	G6543
G6444	G6543
EG11615	G6543
EG10338	G6543
EG12008	G6543
EG10440	G6543
EG10441	G6543
EG10672	G6543
EG10164	G6543
G0-8880	G6543
G0-10592	G6543
G0-8867	G6543
G0-8863	G6543
G0-8899	G6543
G0-8882	G6543
G0-8868	G6543
EG12006	G6543
EG10457	G6543
G7571	G6543
EG10020	G6543
EG10821	G6543
EG10820	G6543
G6864	G6543
EG11356	G6543
G6546	G6544
EG10125	G6544
G6444	G6544
EG11615	G6544
EG10338	G6544
EG12008	G6544
EG10440	G6544
EG10441	G6544
EG10672	G6544
EG10164	G6544
G0-8880	G6544
G0-10592	G6544
G0-8867	G6544
G0-8863	G6544
G0-8899	G6544
G0-8882	G6544
G0-8868	G6544
EG12006	G6544
EG10457	G6544
G7571	G6544
EG10020	G6544
EG10821	G6544
EG10820	G6544
G6864	G6544
EG11356	G6544
G6546	G6545
EG10125	G6545
G6444	G6545
EG11615	G6545
EG10338	G6545
EG12008	G6545
EG10440	G6545
EG10441	G6545
EG10672	G6545
EG10164	G6545
G0-8880	G6545
G0-10592	G6545
G0-8867	G6545
G0-8863	G6545
G0-8899	G6545
G0-8882	G6545
G0-8868	G6545
EG12006	G6545
EG10457	G6545
G7571	G6545
EG10020	G6545
EG10821	G6545
EG10820	G6545
G6864	G6545
EG11356	G6545
G6546	G6546
EG10125	G6546
G6444	G6546
EG11615	G6546
EG10338	G6546
EG12008	G6546
EG10440	G6546
EG10441	G6546
EG10672	G6546
EG10164	G6546
G0-8880	G6546
G0-10592	G6546
G0-8867	G6546
G0-8863	G6546
G0-8899	G6546
G0-8882	G6546
G0-8868	G6546
EG12006	G6546
EG10457	G6546
G7571	G6546
EG10020	G6546
EG10821	G6546
EG10820	G6546
G6864	G6546
EG11356	G6546
G6546	G6548
EG12006	G6548
EG11356	G6548
EG10020	G6548
G6546	G6547
EG12006	G6547
EG11356	G6547
EG10020	G6547
G6546	EG11489
EG10125	EG11489
EG12006	EG11489
EG11356	EG11489
EG10020	EG11489
EG10672	EG30063
EG11434	EG30063
EG10958	EG30063
EG10466	EG30063
EG10467	EG30063
EG11366	EG30063
EG10061	EG30063
EG12116	EG30063
EG10547	EG30063
EG10457	EG30063
EG10440	EG30063
EG10441	EG30063
EG10672	EG10659
EG10164	EG10659
G0-8880	EG10659
EG10603	EG10659
EG10440	EG10659
EG10441	EG10659
EG10672	EG10125
EG10457	EG10125
EG10125	EG10315
G7575	EG10315
EG10547	EG10315
EG10440	EG10315
EG10441	EG10315
EG10457	EG10315
EG10125	G6543
G6444	G6543
EG11615	G6543
EG10338	G6543
EG12008	G6543
EG10440	G6543
EG10441	G6543
EG10672	G6543
G6546	G6543
EG10164	G6543
G0-8880	G6543
G0-10592	G6543
G0-8867	G6543
G0-8863	G6543
G0-8899	G6543
G0-8882	G6543
G0-8868	G6543
EG12006	G6543
EG10457	G6543
G7571	G6543
EG10020	G6543
EG10821	G6543
EG10820	G6543
G6864	G6543
EG11356	G6543
EG10125	G6544
G6444	G6544
EG11615	G6544
EG10338	G6544
EG12008	G6544
EG10440	G6544
EG10441	G6544
EG10672	G6544
G6546	G6544
EG10164	G6544
G0-8880	G6544
G0-10592	G6544
G0-8867	G6544
G0-8863	G6544
G0-8899	G6544
G0-8882	G6544
G0-8868	G6544
EG12006	G6544
EG10457	G6544
G7571	G6544
EG10020	G6544
EG10821	G6544
EG10820	G6544
G6864	G6544
EG11356	G6544
EG10125	G6545
G6444	G6545
EG11615	G6545
EG10338	G6545
EG12008	G6545
EG10440	G6545
EG10441	G6545
EG10672	G6545
G6546	G6545
EG10164	G6545
G0-8880	G6545
G0-10592	G6545
G0-8867	G6545
G0-8863	G6545
G0-8899	G6545
G0-8882	G6545
G0-8868	G6545
EG12006	G6545
EG10457	G6545
G7571	G6545
EG10020	G6545
EG10821	G6545
EG10820	G6545
G6864	G6545
EG11356	G6545
EG10125	G6546
G6444	G6546
EG11615	G6546
EG10338	G6546
EG12008	G6546
EG10440	G6546
EG10441	G6546
EG10672	G6546
G6546	G6546
EG10164	G6546
G0-8880	G6546
G0-10592	G6546
G0-8867	G6546
G0-8863	G6546
G0-8899	G6546
G0-8882	G6546
G0-8868	G6546
EG12006	G6546
EG10457	G6546
G7571	G6546
EG10020	G6546
EG10821	G6546
EG10820	G6546
G6864	G6546
EG11356	G6546
EG10125	EG11489
G6546	EG11489
EG12006	EG11489
EG11356	EG11489
EG10020	EG11489
EG10125	EG10203
EG10070	EG10203
EG10125	EG10040
EG10125	EG10610
EG10125	EG10609
G7072	EG10609
EG10125	EG10608
EG10672	EG10671
EG10728	EG10671
EG10268	EG10671
EG10164	EG10671
EG10359	EG10671
G0-8880	EG10671
EG30063	EG10671
G6864	EG10671
EG10440	EG10671
EG10441	EG10671
EG10020	EG10671
G7072	EG10671
EG10672	EG10280
EG10164	EG10280
EG10731	EG10280
EG10547	EG10280
G0-8880	EG10280
EG11366	EG10280
EG10281	EG10280
EG10061	EG10280
